"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_brz_prop"
NA,NA,"La_18_1","1","17","1","La_18_1_R1N17",2018,NA,NA
NA,NA,"La_18_1","1","17","2","La_18_1_R1N17",2018,NA,NA
NA,NA,"La_18_1","1","17","3","La_18_1_R1N17",2018,NA,NA
NA,NA,"La_18_1","1","18","1","La_18_1_R1N18",2018,NA,NA
NA,NA,"La_18_1","1","18","2","La_18_1_R1N18",2018,NA,NA
NA,NA,"La_18_1","1","18","3","La_18_1_R1N18",2018,NA,NA
NA,NA,"La_18_1","1","19","1","La_18_1_R1N19",2018,NA,NA
NA,NA,"La_18_1","1","19","2","La_18_1_R1N19",2018,NA,NA
NA,NA,"La_18_1","1","19","3","La_18_1_R1N19",2018,NA,NA
NA,NA,"La_18_1","1","2","1","La_18_1_R1N2",2018,NA,NA
NA,NA,"La_18_1","1","2","2","La_18_1_R1N2",2018,NA,NA
NA,NA,"La_18_1","1","2","3","La_18_1_R1N2",2018,NA,NA
NA,NA,"La_18_1","1","20","1","La_18_1_R1N20",2018,NA,NA
NA,NA,"La_18_1","1","20","2","La_18_1_R1N20",2018,NA,NA
NA,NA,"La_18_1","1","20","3","La_18_1_R1N20",2018,NA,NA
NA,NA,"La_18_1","1","21","1","La_18_1_R1N21",2018,NA,NA
NA,NA,"La_18_1","1","21","2","La_18_1_R1N21",2018,NA,NA
NA,NA,"La_18_1","1","21","3","La_18_1_R1N21",2018,NA,NA
NA,NA,"La_18_1","1","22","1","La_18_1_R1N22",2018,NA,NA
NA,NA,"La_18_1","1","22","2","La_18_1_R1N22",2018,NA,NA
NA,NA,"La_18_1","1","22","3","La_18_1_R1N22",2018,NA,NA
NA,NA,"La_18_1","1","23","1","La_18_1_R1N23",2018,NA,NA
NA,NA,"La_18_1","1","23","2","La_18_1_R1N23",2018,NA,NA
NA,NA,"La_18_1","1","23","3","La_18_1_R1N23",2018,NA,NA
NA,NA,"La_18_1","1","24","1","La_18_1_R1N24",2018,NA,NA
NA,NA,"La_18_1","1","24","2","La_18_1_R1N24",2018,NA,NA
NA,NA,"La_18_1","1","24","3","La_18_1_R1N24",2018,NA,NA
NA,NA,"La_18_1","1","25","1","La_18_1_R1N25",2018,NA,NA
NA,NA,"La_18_1","1","25","2","La_18_1_R1N25",2018,NA,NA
NA,NA,"La_18_1","1","25","3","La_18_1_R1N25",2018,NA,NA
NA,NA,"La_18_1","1","26","1","La_18_1_R1N26",2018,NA,NA
NA,NA,"La_18_1","1","26","2","La_18_1_R1N26",2018,NA,NA
NA,NA,"La_18_1","1","26","3","La_18_1_R1N26",2018,NA,NA
NA,NA,"La_18_1","1","27","1","La_18_1_R1N27",2018,NA,NA
NA,NA,"La_18_1","1","27","2","La_18_1_R1N27",2018,NA,NA
NA,NA,"La_18_1","1","27","3","La_18_1_R1N27",2018,NA,NA
NA,NA,"La_18_1","1","28","1","La_18_1_R1N28",2018,NA,NA
NA,NA,"La_18_1","1","28","2","La_18_1_R1N28",2018,NA,NA
NA,NA,"La_18_1","1","28","3","La_18_1_R1N28",2018,NA,NA
NA,NA,"La_18_1","1","29","1","La_18_1_R1N29",2018,NA,NA
NA,NA,"La_18_1","1","29","2","La_18_1_R1N29",2018,NA,NA
NA,NA,"La_18_1","1","29","3","La_18_1_R1N29",2018,NA,NA
NA,NA,"La_18_1","1","3","1","La_18_1_R1N3",2018,NA,NA
NA,NA,"La_18_1","1","3","2","La_18_1_R1N3",2018,NA,NA
NA,NA,"La_18_1","1","3","3","La_18_1_R1N3",2018,NA,NA
NA,NA,"La_18_1","1","30","1","La_18_1_R1N30",2018,NA,NA
NA,NA,"La_18_1","1","30","2","La_18_1_R1N30",2018,NA,NA
NA,NA,"La_18_1","1","30","3","La_18_1_R1N30",2018,NA,NA
NA,NA,"La_18_1","1","31","1","La_18_1_R1N31",2018,NA,NA
NA,NA,"La_18_1","1","31","2","La_18_1_R1N31",2018,NA,NA
NA,NA,"La_18_1","1","31","3","La_18_1_R1N31",2018,NA,NA
NA,NA,"La_18_1","1","32","1","La_18_1_R1N32",2018,NA,NA
NA,NA,"La_18_1","1","32","2","La_18_1_R1N32",2018,NA,NA
NA,NA,"La_18_1","1","32","3","La_18_1_R1N32",2018,NA,NA
NA,NA,"La_18_1","1","33","1","La_18_1_R1N33",2018,NA,NA
NA,NA,"La_18_1","1","33","2","La_18_1_R1N33",2018,NA,NA
NA,NA,"La_18_1","1","33","3","La_18_1_R1N33",2018,NA,NA
NA,NA,"La_18_1","1","34","1","La_18_1_R1N34",2018,NA,NA
NA,NA,"La_18_1","1","34","2","La_18_1_R1N34",2018,NA,NA
NA,NA,"La_18_1","1","34","3","La_18_1_R1N34",2018,NA,NA
NA,NA,"La_18_1","1","4","1","La_18_1_R1N4",2018,NA,NA
NA,NA,"La_18_1","1","4","2","La_18_1_R1N4",2018,NA,NA
NA,NA,"La_18_1","1","4","3","La_18_1_R1N4",2018,NA,NA
NA,NA,"La_18_1","1","5","1","La_18_1_R1N5",2018,NA,NA
NA,NA,"La_18_1","1","5","2","La_18_1_R1N5",2018,NA,NA
NA,NA,"La_18_1","1","5","3","La_18_1_R1N5",2018,NA,NA
NA,NA,"La_18_1","1","6","1","La_18_1_R1N6",2018,NA,NA
NA,NA,"La_18_1","1","6","2","La_18_1_R1N6",2018,NA,NA
NA,NA,"La_18_1","1","6","3","La_18_1_R1N6",2018,NA,NA
NA,NA,"La_18_1","1","7","1","La_18_1_R1N7",2018,NA,NA
NA,NA,"La_18_1","1","7","2","La_18_1_R1N7",2018,NA,NA
NA,NA,"La_18_1","1","7","3","La_18_1_R1N7",2018,NA,NA
NA,NA,"La_18_1","1","8","1","La_18_1_R1N8",2018,NA,NA
NA,NA,"La_18_1","1","8","2","La_18_1_R1N8",2018,NA,NA
NA,NA,"La_18_1","1","8","3","La_18_1_R1N8",2018,NA,NA
NA,NA,"La_18_1","1","9","1","La_18_1_R1N9",2018,NA,NA
NA,NA,"La_18_1","1","9","2","La_18_1_R1N9",2018,NA,NA
NA,NA,"La_18_1","1","9","3","La_18_1_R1N9",2018,NA,NA
NA,NA,"La_18_1","2","1","1","La_18_1_R2N1",2018,NA,NA
NA,NA,"La_18_1","2","1","2","La_18_1_R2N1",2018,NA,NA
NA,NA,"La_18_1","2","1","3","La_18_1_R2N1",2018,NA,NA
NA,NA,"La_18_1","2","10","1","La_18_1_R2N10",2018,NA,NA
NA,NA,"La_18_1","2","10","2","La_18_1_R2N10",2018,NA,NA
NA,NA,"La_18_1","2","10","3","La_18_1_R2N10",2018,NA,NA
NA,NA,"La_18_1","2","11","1","La_18_1_R2N11",2018,NA,NA
NA,NA,"La_18_1","2","11","2","La_18_1_R2N11",2018,NA,NA
NA,NA,"La_18_1","2","11","3","La_18_1_R2N11",2018,NA,NA
NA,NA,"La_18_1","2","12","1","La_18_1_R2N12",2018,NA,NA
NA,NA,"La_18_1","2","12","2","La_18_1_R2N12",2018,NA,NA
NA,NA,"La_18_1","2","12","3","La_18_1_R2N12",2018,NA,NA
NA,NA,"La_18_1","2","13","1","La_18_1_R2N13",2018,NA,NA
NA,NA,"La_18_1","2","13","2","La_18_1_R2N13",2018,NA,NA
NA,NA,"La_18_1","2","13","3","La_18_1_R2N13",2018,NA,NA
NA,NA,"La_18_1","2","14","1","La_18_1_R2N14",2018,NA,NA
NA,NA,"La_18_1","2","14","2","La_18_1_R2N14",2018,NA,NA
NA,NA,"La_18_1","2","14","3","La_18_1_R2N14",2018,NA,NA
NA,NA,"La_18_1","2","15","1","La_18_1_R2N15",2018,NA,NA
NA,NA,"La_18_1","2","15","2","La_18_1_R2N15",2018,NA,NA
NA,NA,"La_18_1","2","15","3","La_18_1_R2N15",2018,NA,NA
NA,NA,"La_18_1","2","16","1","La_18_1_R2N16",2018,NA,NA
NA,NA,"La_18_1","2","16","2","La_18_1_R2N16",2018,NA,NA
NA,NA,"La_18_1","2","16","3","La_18_1_R2N16",2018,NA,NA
NA,NA,"La_18_1","2","17","1","La_18_1_R2N17",2018,NA,NA
NA,NA,"La_18_1","2","17","2","La_18_1_R2N17",2018,NA,NA
NA,NA,"La_18_1","2","17","3","La_18_1_R2N17",2018,NA,NA
NA,NA,"La_18_1","2","18","1","La_18_1_R2N18",2018,NA,NA
NA,NA,"La_18_1","2","18","2","La_18_1_R2N18",2018,NA,NA
NA,NA,"La_18_1","2","18","3","La_18_1_R2N18",2018,NA,NA
NA,NA,"La_18_1","2","19","1","La_18_1_R2N19",2018,NA,NA
NA,NA,"La_18_1","2","19","2","La_18_1_R2N19",2018,NA,NA
NA,NA,"La_18_1","2","19","3","La_18_1_R2N19",2018,NA,NA
NA,NA,"La_18_1","2","2","1","La_18_1_R2N2",2018,NA,NA
NA,NA,"La_18_1","2","2","2","La_18_1_R2N2",2018,NA,NA
NA,NA,"La_18_1","2","2","3","La_18_1_R2N2",2018,NA,NA
NA,NA,"La_18_1","2","20","1","La_18_1_R2N20",2018,NA,NA
NA,NA,"La_18_1","2","20","2","La_18_1_R2N20",2018,NA,NA
NA,NA,"La_18_1","2","20","3","La_18_1_R2N20",2018,NA,NA
NA,NA,"La_18_1","2","21","1","La_18_1_R2N21",2018,NA,NA
NA,NA,"La_18_1","2","21","2","La_18_1_R2N21",2018,NA,NA
NA,NA,"La_18_1","2","21","3","La_18_1_R2N21",2018,NA,NA
NA,NA,"La_18_1","2","22","1","La_18_1_R2N22",2018,NA,NA
NA,NA,"La_18_1","2","22","2","La_18_1_R2N22",2018,NA,NA
NA,NA,"La_18_1","2","22","3","La_18_1_R2N22",2018,NA,NA
NA,NA,"La_18_1","2","23","1","La_18_1_R2N23",2018,NA,NA
NA,NA,"La_18_1","2","23","2","La_18_1_R2N23",2018,NA,NA
NA,NA,"La_18_1","2","23","3","La_18_1_R2N23",2018,NA,NA
NA,NA,"La_18_1","2","24","1","La_18_1_R2N24",2018,NA,NA
NA,NA,"La_18_1","2","24","2","La_18_1_R2N24",2018,NA,NA
NA,NA,"La_18_1","2","24","3","La_18_1_R2N24",2018,NA,NA
NA,NA,"La_18_1","2","25","1","La_18_1_R2N25",2018,NA,NA
NA,NA,"La_18_1","2","25","2","La_18_1_R2N25",2018,NA,NA
NA,NA,"La_18_1","2","25","3","La_18_1_R2N25",2018,NA,NA
NA,NA,"La_18_1","2","26","1","La_18_1_R2N26",2018,NA,NA
NA,NA,"La_18_1","2","26","2","La_18_1_R2N26",2018,NA,NA
NA,NA,"La_18_1","2","26","3","La_18_1_R2N26",2018,NA,NA
NA,NA,"La_18_1","2","27","1","La_18_1_R2N27",2018,NA,NA
NA,NA,"La_18_1","2","27","2","La_18_1_R2N27",2018,NA,NA
NA,NA,"La_18_1","2","27","3","La_18_1_R2N27",2018,NA,NA
NA,NA,"La_18_1","2","28","1","La_18_1_R2N28",2018,NA,NA
NA,NA,"La_18_1","2","28","2","La_18_1_R2N28",2018,NA,NA
NA,NA,"La_18_1","2","28","3","La_18_1_R2N28",2018,NA,NA
NA,NA,"La_18_1","2","29","1","La_18_1_R2N29",2018,NA,NA
NA,NA,"La_18_1","2","29","2","La_18_1_R2N29",2018,NA,NA
NA,NA,"La_18_1","2","29","3","La_18_1_R2N29",2018,NA,NA
NA,NA,"La_18_1","2","3","1","La_18_1_R2N3",2018,NA,NA
NA,NA,"La_18_1","2","3","2","La_18_1_R2N3",2018,NA,NA
NA,NA,"La_18_1","2","3","3","La_18_1_R2N3",2018,NA,NA
NA,NA,"La_18_1","2","30","1","La_18_1_R2N30",2018,NA,NA
NA,NA,"La_18_1","2","30","2","La_18_1_R2N30",2018,NA,NA
NA,NA,"La_18_1","2","30","3","La_18_1_R2N30",2018,NA,NA
NA,NA,"La_18_1","2","31","1","La_18_1_R2N31",2018,NA,NA
NA,NA,"La_18_1","2","31","2","La_18_1_R2N31",2018,NA,NA
NA,NA,"La_18_1","2","31","3","La_18_1_R2N31",2018,NA,NA
NA,NA,"La_18_1","2","32","1","La_18_1_R2N32",2018,NA,NA
NA,NA,"La_18_1","2","32","2","La_18_1_R2N32",2018,NA,NA
NA,NA,"La_18_1","2","32","3","La_18_1_R2N32",2018,NA,NA
NA,NA,"La_18_1","2","33","1","La_18_1_R2N33",2018,NA,NA
NA,NA,"La_18_1","2","33","2","La_18_1_R2N33",2018,NA,NA
NA,NA,"La_18_1","2","33","3","La_18_1_R2N33",2018,NA,NA
NA,NA,"La_18_1","2","34","1","La_18_1_R2N34",2018,NA,NA
NA,NA,"La_18_1","2","34","2","La_18_1_R2N34",2018,NA,NA
NA,NA,"La_18_1","2","34","3","La_18_1_R2N34",2018,NA,NA
NA,NA,"La_18_1","2","4","1","La_18_1_R2N4",2018,NA,NA
NA,NA,"La_18_1","2","4","2","La_18_1_R2N4",2018,NA,NA
NA,NA,"La_18_1","2","4","3","La_18_1_R2N4",2018,NA,NA
NA,NA,"La_18_1","2","5","1","La_18_1_R2N5",2018,NA,NA
NA,NA,"La_18_1","2","5","2","La_18_1_R2N5",2018,NA,NA
NA,NA,"La_18_1","2","5","3","La_18_1_R2N5",2018,NA,NA
NA,NA,"La_18_1","2","6","1","La_18_1_R2N6",2018,NA,NA
NA,NA,"La_18_1","2","6","2","La_18_1_R2N6",2018,NA,NA
NA,NA,"La_18_1","2","6","3","La_18_1_R2N6",2018,NA,NA
NA,NA,"La_18_1","2","7","1","La_18_1_R2N7",2018,NA,NA
NA,NA,"La_18_1","2","7","2","La_18_1_R2N7",2018,NA,NA
NA,NA,"La_18_1","2","7","3","La_18_1_R2N7",2018,NA,NA
NA,NA,"La_18_1","2","8","1","La_18_1_R2N8",2018,NA,NA
NA,NA,"La_18_1","2","8","2","La_18_1_R2N8",2018,NA,NA
NA,NA,"La_18_1","2","8","3","La_18_1_R2N8",2018,NA,NA
NA,NA,"La_18_1","2","9","1","La_18_1_R2N9",2018,NA,NA
NA,NA,"La_18_1","2","9","2","La_18_1_R2N9",2018,NA,NA
NA,NA,"La_18_1","2","9","3","La_18_1_R2N9",2018,NA,NA
NA,NA,"La_18_1","3","1","1","La_18_1_R3N1",2018,NA,NA
NA,NA,"La_18_1","3","1","2","La_18_1_R3N1",2018,NA,NA
NA,NA,"La_18_1","3","1","3","La_18_1_R3N1",2018,NA,NA
NA,NA,"La_18_1","3","10","1","La_18_1_R3N10",2018,NA,NA
NA,NA,"La_18_1","3","10","2","La_18_1_R3N10",2018,NA,NA
NA,NA,"La_18_1","3","10","3","La_18_1_R3N10",2018,NA,NA
NA,NA,"La_18_1","3","11","1","La_18_1_R3N11",2018,NA,NA
NA,NA,"La_18_1","3","11","2","La_18_1_R3N11",2018,NA,NA
NA,NA,"La_18_1","3","11","3","La_18_1_R3N11",2018,NA,NA
NA,NA,"La_18_1","3","12","1","La_18_1_R3N12",2018,NA,NA
NA,NA,"La_18_1","3","12","2","La_18_1_R3N12",2018,NA,NA
NA,NA,"La_18_1","3","12","3","La_18_1_R3N12",2018,NA,NA
NA,NA,"La_18_1","3","13","1","La_18_1_R3N13",2018,NA,NA
NA,NA,"La_18_1","3","13","2","La_18_1_R3N13",2018,NA,NA
NA,NA,"La_18_1","3","13","3","La_18_1_R3N13",2018,NA,NA
NA,NA,"La_18_1","3","14","1","La_18_1_R3N14",2018,NA,NA
NA,NA,"La_18_1","3","14","2","La_18_1_R3N14",2018,NA,NA
NA,NA,"La_18_1","3","14","3","La_18_1_R3N14",2018,NA,NA
NA,NA,"La_18_1","3","15","1","La_18_1_R3N15",2018,NA,NA
NA,NA,"La_18_1","3","15","2","La_18_1_R3N15",2018,NA,NA
NA,NA,"La_18_1","3","15","3","La_18_1_R3N15",2018,NA,NA
NA,NA,"La_18_1","3","16","1","La_18_1_R3N16",2018,NA,NA
NA,NA,"La_18_1","3","16","2","La_18_1_R3N16",2018,NA,NA
NA,NA,"La_18_1","3","16","3","La_18_1_R3N16",2018,NA,NA
NA,NA,"La_18_1","3","17","1","La_18_1_R3N17",2018,NA,NA
NA,NA,"La_18_1","3","17","2","La_18_1_R3N17",2018,NA,NA
NA,NA,"La_18_1","3","17","3","La_18_1_R3N17",2018,NA,NA
NA,NA,"La_18_1","3","18","1","La_18_1_R3N18",2018,NA,NA
NA,NA,"La_18_1","3","18","2","La_18_1_R3N18",2018,NA,NA
NA,NA,"La_18_1","3","18","3","La_18_1_R3N18",2018,NA,NA
NA,NA,"La_18_1","3","19","1","La_18_1_R3N19",2018,NA,NA
NA,NA,"La_18_1","3","19","2","La_18_1_R3N19",2018,NA,NA
NA,NA,"La_18_1","3","19","3","La_18_1_R3N19",2018,NA,NA
NA,NA,"La_18_1","3","2","1","La_18_1_R3N2",2018,NA,NA
NA,NA,"La_18_1","3","2","2","La_18_1_R3N2",2018,NA,NA
NA,NA,"La_18_1","3","2","3","La_18_1_R3N2",2018,NA,NA
NA,NA,"La_18_1","3","20","1","La_18_1_R3N20",2018,NA,NA
NA,NA,"La_18_1","3","20","2","La_18_1_R3N20",2018,NA,NA
NA,NA,"La_18_1","3","20","3","La_18_1_R3N20",2018,NA,NA
NA,NA,"La_18_1","3","21","1","La_18_1_R3N21",2018,NA,NA
NA,NA,"La_18_1","3","21","2","La_18_1_R3N21",2018,NA,NA
NA,NA,"La_18_1","3","21","3","La_18_1_R3N21",2018,NA,NA
NA,NA,"La_18_1","3","22","1","La_18_1_R3N22",2018,NA,NA
NA,NA,"La_18_1","3","22","2","La_18_1_R3N22",2018,NA,NA
NA,NA,"La_18_1","3","22","3","La_18_1_R3N22",2018,NA,NA
NA,NA,"La_18_1","3","23","1","La_18_1_R3N23",2018,NA,NA
NA,NA,"La_18_1","3","23","2","La_18_1_R3N23",2018,NA,NA
NA,NA,"La_18_1","3","23","3","La_18_1_R3N23",2018,NA,NA
NA,NA,"La_18_1","3","24","1","La_18_1_R3N24",2018,NA,NA
NA,NA,"La_18_1","3","24","2","La_18_1_R3N24",2018,NA,NA
NA,NA,"La_18_1","3","24","3","La_18_1_R3N24",2018,NA,NA
NA,NA,"La_18_1","3","25","1","La_18_1_R3N25",2018,NA,NA
NA,NA,"La_18_1","3","25","2","La_18_1_R3N25",2018,NA,NA
NA,NA,"La_18_1","3","25","3","La_18_1_R3N25",2018,NA,NA
NA,NA,"La_18_1","3","26","1","La_18_1_R3N26",2018,NA,NA
NA,NA,"La_18_1","3","26","2","La_18_1_R3N26",2018,NA,NA
NA,NA,"La_18_1","3","26","3","La_18_1_R3N26",2018,NA,NA
NA,NA,"La_18_1","3","27","1","La_18_1_R3N27",2018,NA,NA
NA,NA,"La_18_1","3","27","2","La_18_1_R3N27",2018,NA,NA
NA,NA,"La_18_1","3","27","3","La_18_1_R3N27",2018,NA,NA
NA,NA,"La_18_1","3","28","1","La_18_1_R3N28",2018,NA,NA
NA,NA,"La_18_1","3","28","2","La_18_1_R3N28",2018,NA,NA
NA,NA,"La_18_1","3","28","3","La_18_1_R3N28",2018,NA,NA
NA,NA,"La_18_1","3","29","1","La_18_1_R3N29",2018,NA,NA
NA,NA,"La_18_1","3","29","2","La_18_1_R3N29",2018,NA,NA
NA,NA,"La_18_1","3","29","3","La_18_1_R3N29",2018,NA,NA
NA,NA,"La_18_1","3","3","1","La_18_1_R3N3",2018,NA,NA
NA,NA,"La_18_1","3","3","2","La_18_1_R3N3",2018,NA,NA
NA,NA,"La_18_1","3","3","3","La_18_1_R3N3",2018,NA,NA
NA,NA,"La_18_1","3","30","1","La_18_1_R3N30",2018,NA,NA
NA,NA,"La_18_1","3","30","2","La_18_1_R3N30",2018,NA,NA
NA,NA,"La_18_1","3","30","3","La_18_1_R3N30",2018,NA,NA
NA,NA,"La_18_1","3","31","1","La_18_1_R3N31",2018,NA,NA
NA,NA,"La_18_1","3","31","2","La_18_1_R3N31",2018,NA,NA
NA,NA,"La_18_1","3","31","3","La_18_1_R3N31",2018,NA,NA
NA,NA,"La_18_1","3","32","1","La_18_1_R3N32",2018,NA,NA
NA,NA,"La_18_1","3","32","2","La_18_1_R3N32",2018,NA,NA
NA,NA,"La_18_1","3","32","3","La_18_1_R3N32",2018,NA,NA
NA,NA,"La_18_1","3","33","1","La_18_1_R3N33",2018,NA,NA
NA,NA,"La_18_1","3","33","2","La_18_1_R3N33",2018,NA,NA
NA,NA,"La_18_1","3","33","3","La_18_1_R3N33",2018,NA,NA
NA,NA,"La_18_1","3","34","1","La_18_1_R3N34",2018,NA,NA
NA,NA,"La_18_1","3","34","2","La_18_1_R3N34",2018,NA,NA
NA,NA,"La_18_1","3","34","3","La_18_1_R3N34",2018,NA,NA
NA,NA,"La_18_1","3","4","1","La_18_1_R3N4",2018,NA,NA
NA,NA,"La_18_1","3","4","2","La_18_1_R3N4",2018,NA,NA
NA,NA,"La_18_1","3","4","3","La_18_1_R3N4",2018,NA,NA
NA,NA,"La_18_1","3","5","1","La_18_1_R3N5",2018,NA,NA
NA,NA,"La_18_1","3","5","2","La_18_1_R3N5",2018,NA,NA
NA,NA,"La_18_1","3","5","3","La_18_1_R3N5",2018,NA,NA
NA,NA,"La_18_1","3","6","1","La_18_1_R3N6",2018,NA,NA
NA,NA,"La_18_1","3","6","2","La_18_1_R3N6",2018,NA,NA
NA,NA,"La_18_1","3","6","3","La_18_1_R3N6",2018,NA,NA
NA,NA,"La_18_1","3","7","1","La_18_1_R3N7",2018,NA,NA
NA,NA,"La_18_1","3","7","2","La_18_1_R3N7",2018,NA,NA
NA,NA,"La_18_1","3","7","3","La_18_1_R3N7",2018,NA,NA
NA,NA,"La_18_1","3","8","1","La_18_1_R3N8",2018,NA,NA
NA,NA,"La_18_1","3","8","2","La_18_1_R3N8",2018,NA,NA
NA,NA,"La_18_1","3","8","3","La_18_1_R3N8",2018,NA,NA
NA,NA,"La_18_1","3","9","1","La_18_1_R3N9",2018,NA,NA
NA,NA,"La_18_1","3","9","2","La_18_1_R3N9",2018,NA,NA
NA,NA,"La_18_1","3","9","3","La_18_1_R3N9",2018,NA,NA
NA,NA,"La_18_1","4","1","1","La_18_1_R4N1",2018,NA,NA
NA,NA,"La_18_1","4","1","2","La_18_1_R4N1",2018,NA,NA
NA,NA,"La_18_1","4","1","3","La_18_1_R4N1",2018,NA,NA
NA,NA,"La_18_1","4","10","1","La_18_1_R4N10",2018,NA,NA
NA,NA,"La_18_1","4","10","2","La_18_1_R4N10",2018,NA,NA
NA,NA,"La_18_1","4","10","3","La_18_1_R4N10",2018,NA,NA
NA,NA,"La_18_1","4","11","1","La_18_1_R4N11",2018,NA,NA
NA,NA,"La_18_1","4","11","2","La_18_1_R4N11",2018,NA,NA
NA,NA,"La_18_1","4","11","3","La_18_1_R4N11",2018,NA,NA
NA,NA,"La_18_1","4","12","1","La_18_1_R4N12",2018,NA,NA
NA,NA,"La_18_1","4","12","2","La_18_1_R4N12",2018,NA,NA
NA,NA,"La_18_1","4","12","3","La_18_1_R4N12",2018,NA,NA
NA,NA,"La_18_1","4","13","1","La_18_1_R4N13",2018,NA,NA
NA,NA,"La_18_1","4","13","2","La_18_1_R4N13",2018,NA,NA
NA,NA,"La_18_1","4","13","3","La_18_1_R4N13",2018,NA,NA
NA,NA,"La_18_1","4","14","1","La_18_1_R4N14",2018,NA,NA
NA,NA,"La_18_1","4","14","2","La_18_1_R4N14",2018,NA,NA
NA,NA,"La_18_1","4","14","3","La_18_1_R4N14",2018,NA,NA
NA,NA,"La_18_1","4","15","1","La_18_1_R4N15",2018,NA,NA
NA,NA,"La_18_1","4","15","2","La_18_1_R4N15",2018,NA,NA
NA,NA,"La_18_1","4","15","3","La_18_1_R4N15",2018,NA,NA
NA,NA,"La_18_1","4","16","1","La_18_1_R4N16",2018,NA,NA
NA,NA,"La_18_1","4","16","2","La_18_1_R4N16",2018,NA,NA
NA,NA,"La_18_1","4","16","3","La_18_1_R4N16",2018,NA,NA
NA,NA,"La_18_1","4","17","1","La_18_1_R4N17",2018,NA,NA
NA,NA,"La_18_1","4","17","2","La_18_1_R4N17",2018,NA,NA
NA,NA,"La_18_1","4","17","3","La_18_1_R4N17",2018,NA,NA
NA,NA,"La_18_1","4","18","1","La_18_1_R4N18",2018,NA,NA
NA,NA,"La_18_1","4","18","2","La_18_1_R4N18",2018,NA,NA
NA,NA,"La_18_1","4","18","3","La_18_1_R4N18",2018,NA,NA
NA,NA,"La_18_1","4","19","1","La_18_1_R4N19",2018,NA,NA
NA,NA,"La_18_1","4","19","2","La_18_1_R4N19",2018,NA,NA
NA,NA,"La_18_1","4","19","3","La_18_1_R4N19",2018,NA,NA
NA,NA,"La_18_1","4","2","1","La_18_1_R4N2",2018,NA,NA
NA,NA,"La_18_1","4","2","2","La_18_1_R4N2",2018,NA,NA
NA,NA,"La_18_1","4","2","3","La_18_1_R4N2",2018,NA,NA
NA,NA,"La_18_1","4","20","1","La_18_1_R4N20",2018,NA,NA
NA,NA,"La_18_1","4","20","2","La_18_1_R4N20",2018,NA,NA
NA,NA,"La_18_1","4","20","3","La_18_1_R4N20",2018,NA,NA
NA,NA,"La_18_1","4","21","1","La_18_1_R4N21",2018,NA,NA
NA,NA,"La_18_1","4","21","2","La_18_1_R4N21",2018,NA,NA
NA,NA,"La_18_1","4","21","3","La_18_1_R4N21",2018,NA,NA
NA,NA,"La_18_1","4","22","1","La_18_1_R4N22",2018,NA,NA
NA,NA,"La_18_1","4","22","2","La_18_1_R4N22",2018,NA,NA
NA,NA,"La_18_1","4","22","3","La_18_1_R4N22",2018,NA,NA
NA,NA,"La_18_1","4","23","1","La_18_1_R4N23",2018,NA,NA
NA,NA,"La_18_1","4","23","2","La_18_1_R4N23",2018,NA,NA
NA,NA,"La_18_1","4","23","3","La_18_1_R4N23",2018,NA,NA
NA,NA,"La_18_1","4","24","1","La_18_1_R4N24",2018,NA,NA
NA,NA,"La_18_1","4","24","2","La_18_1_R4N24",2018,NA,NA
NA,NA,"La_18_1","4","24","3","La_18_1_R4N24",2018,NA,NA
NA,NA,"La_18_1","4","25","1","La_18_1_R4N25",2018,NA,NA
NA,NA,"La_18_1","4","25","2","La_18_1_R4N25",2018,NA,NA
NA,NA,"La_18_1","4","25","3","La_18_1_R4N25",2018,NA,NA
NA,NA,"La_18_1","4","26","1","La_18_1_R4N26",2018,NA,NA
NA,NA,"La_18_1","4","26","2","La_18_1_R4N26",2018,NA,NA
NA,NA,"La_18_1","4","26","3","La_18_1_R4N26",2018,NA,NA
NA,NA,"La_18_1","4","27","1","La_18_1_R4N27",2018,NA,NA
NA,NA,"La_18_1","4","27","2","La_18_1_R4N27",2018,NA,NA
NA,NA,"La_18_1","4","27","3","La_18_1_R4N27",2018,NA,NA
NA,NA,"La_18_1","4","28","1","La_18_1_R4N28",2018,NA,NA
NA,NA,"La_18_1","4","28","2","La_18_1_R4N28",2018,NA,NA
NA,NA,"La_18_1","4","28","3","La_18_1_R4N28",2018,NA,NA
NA,NA,"La_18_1","4","29","1","La_18_1_R4N29",2018,NA,NA
NA,NA,"La_18_1","4","29","2","La_18_1_R4N29",2018,NA,NA
NA,NA,"La_18_1","4","29","3","La_18_1_R4N29",2018,NA,NA
NA,NA,"La_18_1","4","3","1","La_18_1_R4N3",2018,NA,NA
NA,NA,"La_18_1","4","3","2","La_18_1_R4N3",2018,NA,NA
NA,NA,"La_18_1","4","3","3","La_18_1_R4N3",2018,NA,NA
NA,NA,"La_18_1","4","30","1","La_18_1_R4N30",2018,NA,NA
NA,NA,"La_18_1","4","30","2","La_18_1_R4N30",2018,NA,NA
NA,NA,"La_18_1","4","30","3","La_18_1_R4N30",2018,NA,NA
NA,NA,"La_18_1","4","31","1","La_18_1_R4N31",2018,NA,NA
NA,NA,"La_18_1","4","31","2","La_18_1_R4N31",2018,NA,NA
NA,NA,"La_18_1","4","31","3","La_18_1_R4N31",2018,NA,NA
